Turma Teoria,Turma Prática,Matrícula,Nota,status,Numero MTPs,count,69,70,71,72,51,52,53,54,61,62,63,64,65,66,67,68,73,74,75,76,77,78,79,80,103,104,105,106,107,108,109,110,132,133,134,135,136,137,139,140,142,"145,000000000000000",148,149,150,151,154,155,156,157,176,177,178,179,181,182,189,190
1,1,1B81A33E,"10.0",#VALUE!,21,21,10,10,"7.5",10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"6.7",4,10,0,0,0,0,10,10,0,0,0,0,10,0,0,"10.0",0,0,10,0,0,10,0,0,10,0,0,10,0,"7.5",0,0
1,1,6878BF80,"9.8",#VALUE!,21,21,10,10,"6.8",10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,10,0,0,0,0,10,10,0,0,0,0,10,0,0,"10.0",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
1,1,6A197CF,"6.4",#VALUE!,21,21,10,10,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.7",0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,"0.0",0,0,0,0,0,10,0,0,0,0,0,0,0,"6.2",0,0
1,1,71F3C736,"9.1",#VALUE!,21,21,10,10,"7.5",10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,"0.0",0,0,10,0,0,10,0,0,10,0,0,10,0,"7.5",0,0
1,1,14A1B78B,"9.5",#VALUE!,21,21,10,10,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"6.7",5,10,0,0,0,0,10,10,0,0,0,0,0,0,0,"1.7",0,0,10,0,0,10,0,0,0,0,0,10,0,0,0,0
1,1,13AB68B3,"0.0",#VALUE!,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4D41BBE3,"0.0",#VALUE!,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3FE45559,"2.9",#VALUE!,21,21,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,37594F45,"7.7",#VALUE!,21,21,10,10,6,10,10,10,"5.7",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.3",10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,"6.7",0,0,0,0,0,10,0,0,"1.4",0,0,0,0,0,0,0
2,2,15A3743B,"8.5",#VALUE!,21,21,10,10,"7.5",10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,"8.3",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0",0,0,0,0,0,0,0,0,2,0,0,"7.5",0,"6.2",0,0
2,2,5CD8B4FE,"7.3",#VALUE!,21,21,10,10,"7.5",10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0",0,0,0,0,0,0,0,0,0,0,0,"2.5",0,0,0,0
2,2,15EA15E5,"2.3",#VALUE!,21,21,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"6.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,55BA642E,"6.0",#VALUE!,21,21,"6.7",5,"7.5",0,10,7,"3.3",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,7,"7.5",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0",0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0
2,2,7365085E,"4.3",#VALUE!,21,21,"6.7",5,"7.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,"7.5",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.7",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2,2,8CAB3DB,"1.5",#VALUE!,21,21,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2,2,52E571B8,"4.3",#VALUE!,21,21,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.3",0,0,"7.5",0,0,0,0,10,0,0,0,0,0,8,0,0,"0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5B8F96B8,"5.8",#VALUE!,21,21,10,10,0,0,10,10,"6.7",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,26EA2FA,"8.4",#VALUE!,21,21,0,10,"7.5",10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"6.7",5,"7.5",0,0,0,0,10,10,0,0,0,0,4,0,0,"8.3",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2,2,4B929F6,"10.0",#VALUE!,21,21,10,10,"7.5",10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,"10.0",0,0,0,0,0,10,0,0,10,0,0,10,0,10,0,0
2,2,1567F200,"0.0",#VALUE!,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,E3A19A,"7.1",#VALUE!,21,21,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,7,10,0,0,0,0,10,10,0,0,0,0,0,0,0,"8.3",0,0,0,0,0,5,0,0,0,0,0,0,0,"3.8",0,0
2,2,1A25F6BF,"5.7",#VALUE!,21,21,10,10,0,5,10,10,"5.7",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2,2,10E8A59E,"6.5",#VALUE!,21,21,10,10,"2.5",0,10,"4.7","3.3","6.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"6.7",0,"8.3",0,0,0,0,10,5,0,0,0,0,0,0,0,"0.0",0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0
2,2,77089DA4,"2.1",#VALUE!,21,21,0,5,0,"8.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0",0,0,0,0,0,10,0,0,2,0,0,0,0,"7.5",0,0
2,2,74E3795C,"4.7",#VALUE!,21,21,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.3","6.7",5,"8.3",0,0,0,0,10,10,0,0,0,0,0,0,0,"3.3",0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0
2,2,2556AF8C,"5.8",#VALUE!,21,21,"6.7",10,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"6.7",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2,2,68FA8B73,"10.0",#VALUE!,21,21,10,10,"7.5",10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,10,10,0,0,0,0,10,0,0,"10.0",0,0,0,0,0,10,0,0,10,0,0,10,0,0,0,0
2,2,6A2A6BE9,"0.0",#VALUE!,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,445E679D,"7.8",#VALUE!,21,21,10,10,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4,10,0,0,0,0,10,10,0,0,0,0,0,0,0,"0.0",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2,2,F952D04,"10.0",#VALUE!,21,21,10,10,"7.5",10,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,6,10,0,0,0,0,10,10,0,0,0,0,10,0,0,"10.0",0,0,0,0,0,10,0,0,10,0,0,"7.5",0,10,0,0
1,3,79CBE190,"9.4",#VALUE!,22,22,0,0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,"6.7",10,10,8,0,0,10,5,0,0,0,10,0,0,10,0,0,10,0,0,"6.7",0,0,"8.8",0,0,0,0,10,10
1,3,3A1B84F4,"10.0",#VALUE!,22,22,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,10,10,10,8,0,0,10,10,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,"6.2",0,0,0,0,10,10
1,3,267C1E34,"10.0",#VALUE!,22,22,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,10,10,5,10,0,0,0,0,0,0,0,0,10,10,8,9,0,0,10,10,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,"6.2",0,0,0,0,10,10
1,3,77A35CA,"10.0",#VALUE!,22,22,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,10,"6.7",10,10,0,0,0,0,0,0,0,0,10,10,10,10,0,0,10,10,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0,0,0,10
1,3,46484C5E,"8.0",#VALUE!,22,22,0,0,0,0,0,0,0,0,10,8,5,10,0,0,0,0,8,10,10,0,0,0,0,0,0,0,0,0,"1.7",10,0,0,0,0,10,10,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,"3.8",0,0,0,0,10,10
1,3,210B0D56,"9.9",#VALUE!,22,22,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,8,10,10,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0,0,10,10
1,3,3826E0DE,"9.4",#VALUE!,22,22,0,0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,10,10,6,8,0,0,10,10,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,"3.8",0,0,0,0,10,"8.6"
1,3,4482494C,"9.5",#VALUE!,22,22,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,8,"6.7",0,10,0,0,0,0,0,0,0,0,"6.7",10,10,10,0,0,5,10,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0,0,10,0,0,0,0
1,3,281286BC,"10.0",#VALUE!,22,22,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,7,10,10,4,0,0,0,0,0,0,0,0,10,10,10,8,0,0,10,10,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0,0,10,10
1,3,44AF14C1,"9.1",#VALUE!,22,22,0,0,0,0,0,0,0,0,10,"6,2",10,10,0,0,0,0,8,10,10,10,0,0,0,0,0,0,0,0,"6,7",10,0,10,0,0,0,10,0,0,0,10,0,0,"8.6",0,0,10,0,0,"6.7",0,0,"8.8",0,0,0,0,0,"4.3"
1,3,B5D2F64,"3.4",#VALUE!,22,22,0,0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,7ED68BE0,"0.0",#VALUE!,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,269E83C8,"0.0",#VALUE!,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,7BF33A4A,"4.7",#VALUE!,22,22,0,0,0,0,0,0,0,0,10,10,5,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.3"
1,3,4AD45AC5,"10.0",#VALUE!,22,22,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,10,"6.7",10,10,0,0,0,0,0,0,0,0,10,10,8,10,0,0,10,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,10,10
1,3,2561F105,"0.0",#VALUE!,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,6C643AAF,"1.1",#VALUE!,22,22,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,492E11B4,"2.0",#VALUE!,22,22,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"1.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.3",0,0,0,0,0,0,0,0,0
1,3,390C0CCC,"6.6",#VALUE!,22,22,0,0,0,0,0,0,0,0,10,0,10,10,0,0,0,0,8,7,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.5",0,0,0,"2.5",0,0,"8.6",0,0,10,0,0,"6.7",0,0,"2.5",0,0,0,0,10,10
1,3,64B26A18,"0.6",#VALUE!,22,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.4",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4D98EE47,"10.0",#VALUE!,22,22,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,8,10,10,10,0,0,0,0,0,0,0,0,10,10,6,10,0,0,10,10,0,0,0,10,0,0,10,0,0,10,0,0,0,0,0,10,0,0,0,10,0,0
2,4,792B1580,"3.2",#VALUE!,18,18,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.7",0,0,0,0,"1.4"
2,4,7C52AF6D,"8.9",#VALUE!,18,18,0,0,0,0,0,0,0,0,0,0,0,0,"7.5",10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"7.5",0,0,10,0,0,10,0,0,"6.7",0,0,10,0,0,10,0,10,0,10,"2.9"
2,4,6EBCD028,"0.0",#VALUE!,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,7BCB919D,"9.3",#VALUE!,18,18,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"6.7",10,6,10,0,0,0,0,10,"7.5",0,0,"2.5",0,0,"8.6",0,0,10,0,0,10,0,0,"7.1",0,0,0,"2.9",10
2,4,107076E4,"0.0",#VALUE!,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,44D029E4,"1.4",#VALUE!,18,18,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,ADBC154,"4.7",#VALUE!,18,18,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,"3.3",0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,8,0,0,0,0,0,0,0,0,"2.5",0,0,"1.4",0,0,0,0,0,0,0,0,"2.9",0,0,0,0,0
2,4,52C319A1,"3.8",#VALUE!,18,18,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"6.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,60BAF986,"5.3",#VALUE!,18,18,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2,4,7DCD514D,"8.9",#VALUE!,18,18,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,"7.5",0,0,10,0,0,"8.6",0,0,10,0,0,10,0,0,"2.9",0,0,0,10,10
2,4,51FE3830,"6.0",#VALUE!,18,18,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,10,0,0,"8.6",0,0,0,0,0,0,0,0,0,0,0,0,0,10
2,4,26CE28D,"0.0",#VALUE!,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,D616D4F,"0.0",#VALUE!,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,4195063D,"0.3",#VALUE!,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.4",0,0,0,0,0,0,0,0,"2.9",0,0,0,0,0
2,4,2777E5EE,"2.0",#VALUE!,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.7",0,0,0,0,0,0,0,0,"7.5",0,0,0,0,0,"8.6",0,0,5,0,0,0,0,0,0,0,0,0,0,0
2,4,740BC298,"4.3",#VALUE!,18,18,0,0,0,0,0,0,0,0,0,0,0,0,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.7",0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,"4.3"
2,4,4C84103A,"9.8",#VALUE!,18,18,0,0,0,0,0,0,0,0,0,0,0,0,10,"9.2",8,10,0,0,0,0,0,0,0,0,0,0,0,0,"6.7",10,10,10,0,0,0,0,10,"7.5",0,0,10,0,0,10,0,0,10,0,0,10,0,0,"8.6",0,0,0,10,10
2,4,5EC0B9E1,"0.0",#VALUE!,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,21604216,"9.5",#VALUE!,18,18,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,"3.3",0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,10,0,0,0,10,0,0,10,0,0,"3.3",0,0,10,0,0,0,0,0,0,10,10
3,5,4DA185E9,#N/A,#VALUE!0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,3BC456D5,#N/A,#VALUE!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,7BA159DE,#N/A,#VALUE!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,48295835,#N/A,#VALUE!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
